ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8
747.087463,677.880127,1358.341919,880.945496,537.338562,682.415894,1075.526001,1130.856689
701.455261,653.73645,1310.397095,862.039307,537.984131,694.742615,1044.224854,1143.191895
688.676331,638.41156,1302.687622,899.273987,559.934265,656.296814,1086.263428,1138.151367
696.245178,612.31427,1316.225098,865.734802,517.857849,641.405151,1111.7052,1150.524292
684.305725,632.868042,1356.933838,850.997192,513.191772,620.825684,1180.134888,1092.708862
688.547058,654.766785,1381.996826,929.926758,545.622131,629.899658,1131.758301,1135.57373
741.40863,671.369995,1363.352417,850.127502,530.937134,658.235474,1172.314575,1161.07605
723.207153,661.968506,1369.803101,895.2453,528.646484,600.669678,1162.352905,1176.387695
743.94574,634.796753,1342.287842,848.516602,546.32959,655.939758,1098.968628,1178.832397
701.053772,678.868286,1341.203857,867.715027,583.050537,630.403809,1139.37915,1159.549805
760.609436,642.935791,1351.331787,823.012329,569.121155,634.689148,1166.998535,1138.709595
738.825684,583.436768,1340.181885,871.082764,559.217285,644.616577,1045.160645,1163.077026
718.098999,643.041077,1300.395752,861.952209,556.015625,657.215027,1098.101562,1194.771362
691.158997,643.198792,1389.36853,889.514954,567.373352,679.119629,1094.866943,1221.611084
758.34137,669.535767,1325.02417,908.666992,550.584961,660.072327,1136.35083,1187.885132
678.692444,641.170593,1447.304688,894.101257,503.342224,649.786865,1070.951294,1135.309204
724.327881,642.661255,1425.946655,910.83667,553.081421,646.169189,1068.705322,1167.470459
763.427429,650.629395,1417.962769,884.587891,572.508606,638.019043,1125.078003,1065.720337
730.752319,642.479309,1405.570312,935.481934,539.923096,601.869385,1134.582642,1175.675659
804.852356,652.466003,1415.494263,947.146545,554.063782,639.995361,1092.52002,1166.326538
723.225891,663.567017,1419.671875,933.6922,550.210938,614.848938,1121.647949,1167.898926
759.967957,589.396973,1370.846191,925.970215,556.85498,623.286438,1140.921875,1155.967773
800.12561,676.882324,1390.798706,886.986816,577.543579,608.176147,1082.115112,1080.77771
755.177917,713.410278,1373.106567,912.658508,582.71637,616.729309,1066.55188,1199.769287
741.094177,646.276062,1389.886597,897.720886,582.652222,589.463928,1103.671753,1155.440186
731.638428,665.334534,1388.111206,903.353455,549.915466,672.881775,1046.646118,1135.251587
746.698547,661.720154,1425.307373,926.262024,579.814392,648.647217,1107.380737,1168.411865
760.670471,687.322144,1413.351807,894.186584,569.010315,623.565125,1114.645508,1166.57605
759.099609,648.231934,1421.174561,899.160828,549.353882,632.293884,1126.135132,1110.978149
734.176514,651.872864,1355.92627,843.672729,531.374756,684.161133,1113.46936,1122.324707
700.913086,639.692566,1342.875,867.198486,505.897156,666.856689,1066.55542,1116.74353
708.534912,636.532776,1368.801025,849.198242,562.85376,692.057983,1052.436768,1148.566528
730.869873,624.476013,1398.153198,942.022217,532.441345,645.896606,1080.591187,1090.725586
739.125427,679.030579,1373.679443,935.898987,526.539185,684.97998,1106.300049,1094.221191
764.263733,627.869263,1370.276123,924.263916,526.913818,613.982605,1111.204102,1159.484863
743.827881,665.547729,1397.52417,932.845825,513.113831,647.120728,1088.119751,1132.323853
724.363953,630.079224,1351.244995,916.286621,542.90033,653.154724,1128.190186,1117.766724
692.595581,644.672668,1351.564941,895.847107,531.1828,675.245972,1133.956055,1169.968384
701.786621,697.699402,1385.421509,934.663025,512.243347,637.66864,1071.125366,1153.840942
727.735535,677.557251,1381.506226,891.390137,496.182465,643.398499,1067.322388,1149.012939
733.483154,696.447144,1353.052979,920.183105,509.589264,681.7995,1013.667664,1163.994385
722.404663,657.934937,1412.956787,972.430054,497.429199,709.449158,1054.634399,1152.63147
748.613403,697.74054,1376.093384,936.286133,569.724609,662.116211,1130.435669,1199.020752
748.827209,692.77417,1411.61145,948.539673,565.201172,684.904663,1145.671509,1196.121948
734.400513,663.665955,1404.112671,960.243286,546.741333,632.723328,1079.838379,1156.896973
752.874939,660.626038,1383.182861,967.488586,540.027222,662.688477,1085.138672,1149.373657
654.924011,691.139404,1338.811157,920.628784,496.194336,642.818054,1112.975708,1141.263916
707.075317,687.491333,1365.379883,921.857849,487.734894,652.378906,1065.300049,1152.58606
694.506897,681.986084,1383.243164,897.404541,538.333557,661.760254,1114.30481,1182.067993
746.348572,707.897583,1352.422607,921.854004,538.754333,669.589783,1064.411255,1139.317993
727.92395,659.84729,1332.185669,884.938538,549.710205,658.433167,1075.145752,1117.88147
716.787231,679.986572,1365.285278,931.98468,544.166138,667.207825,1075.127441,1131.445068
800.35498,685.027039,1336.172363,916.168091,534.094543,668.95813,1075.765015,1075.076904
799.034424,633.021362,1288.043335,898.24884,509.930023,630.706116,1046.287964,1130.361328
754.283508,706.975769,1305.546265,891.184448,508.072113,651.455627,1142.61084,1174.534058
734.77356,733.413208,1340.209351,852.648254,484.052795,654.541443,1108.600342,1190.588867
717.232605,740.997864,1359.398926,916.961548,518.729004,635.041321,1134.465698,1166.797607
734.11499,668.910522,1326.053711,904.571716,477.185333,649.655518,1121.143677,1183.70874
759.630432,673.326172,1325.356934,925.070374,512.055542,683.324646,1124.232544,1147.834839
765.030701,678.628845,1360.601929,913.738037,520.626587,678.575256,1110.192749,1119.337036
756.894897,712.205322,1366.408569,921.567322,538.396729,674.958862,1154.085083,1150.718262
771.918823,716.960754,1358.567139,870.785828,522.006592,660.282104,1076.856689,1156.484619
761.659241,669.541809,1372.05896,939.600708,517.422729,647.630127,1084.822754,1178.405884
785.180054,646.942383,1383.16748,936.824951,561.489258,645.108887,1123.635986,1114.57019
739.579712,645.662537,1335.447388,934.983826,566.993835,675.002747,1177.043823,1126.091064
734.728577,668.891235,1329.888916,963.95282,540.697083,678.496582,1108.764282,1161.447876
764.055481,672.590088,1379.836548,947.15802,535.490173,673.309326,1157.662231,1165.847168
766.597778,653.753052,1316.752686,940.012512,539.195312,694.543518,1058.64624,1175.130737
752.605103,685.530029,1309.109009,940.728394,543.042603,657.168701,1120.564575,1186.85376
798.595886,747.997986,1377.16394,949.490051,553.001526,682.213867,1105.465942,1285.213379
773.291504,708.88501,1371.486328,985.477722,554.970154,632.220703,1116.324951,1166.807983
692.651428,711.308716,1401.102417,910.034363,540.308472,638.975281,1069.647583,1196.838623
694.761475,686.581848,1373.741943,878.975525,514.577087,660.711182,1079.470581,1192.79187
727.796875,620.332642,1334.244019,924.718262,522.927673,694.56604,1095.110352,1211.536743
682.391357,681.560974,1381.487427,970.834595,499.672821,657.424255,1106.183105,1179.011963
758.34613,652.383179,1364.998779,952.784729,539.906006,688.359802,1099.965332,1184.883545
794.342834,692.725891,1371.152222,909.331543,529.098877,677.153076,1091.809814,1199.352295
769.047791,740.189941,1350.060303,914.89856,519.085388,704.772034,1086.367432,1202.547974
787.133972,705.961792,1343.868164,888.696411,550.849609,655.776978,1066.051147,1188.146973
770.991638,669.900696,1370.334229,937.333374,530.077942,673.112549,1152.58313,1250.496216
751.965393,696.46106,1361.315186,894.55957,525.969482,688.310608,1099.791748,1249.918945
784.338379,712.672241,1374.924438,912.519714,500.035248,700.763489,1024.296631,1209.984375
820.21521,706.579529,1359.359863,915.860657,531.509094,713.542114,1082.644775,1189.916626
766.61615,689.53833,1351.30249,915.888245,539.556396,733.106995,1081.666016,1205.860229
756.25769,655.572449,1409.615845,952.75354,537.775879,727.820679,1089.028076,1182.490845
685.668335,653.445618,1367.590332,1001.424194,491.784882,737.336182,1137.696533,1279.053955
751.804199,709.143005,1346.020874,924.265564,532.341797,677.576721,1165.087646,1275.18689
739.71051,633.835693,1313.254761,940.520142,493.853821,696.413574,1087.099609,1309.697021
762.741882,676.802429,1342.096802,903.047729,506.544403,721.173279,1056.755493,1280.111572
825.062073,681.238525,1391.372559,933.602905,540.786926,699.86676,1121.872681,1247.559937
793.229797,660.388672,1357.41272,938.480835,518.913452,716.438965,1094.741943,1175.79126
772.486267,677.258911,1310.460571,919.510742,514.988525,680.139404,1070.292114,1195.979492
797.63678,640.744934,1401.333496,935.101135,545.406128,711.156555,1091.170044,1137.917358
768.160522,681.690979,1370.5354,953.088074,517.067383,732.708923,1085.782104,1180.505127
723.045715,673.772705,1335.606323,975.827942,510.472595,677.738159,1055.492432,1228.286011
717.197998,637.65387,1356.437134,901.942444,493.844788,685.599182,1086.928467,1267.323975
732.655334,634.608521,1333.46228,922.065369,485.863403,669.159546,1073.395264,1231.141968
739.415833,673.337097,1289.084473,917.858032,475.282928,669.962585,1028.871948,1216.685059
760.476562,675.259705,1359.664551,957.197021,522.707031,720.417786,1042.263428,1231.400513
737.763306,668.490601,1375.946289,945.651794,536.958496,753.573608,1077.587158,1207.47583
780.367371,591.308228,1321.840576,979.246948,523.277161,677.225342,1041.639771,1186.935547
775.715637,642.61377,1385.947632,983.587952,549.725281,663.080505,1087.925293,1141.251709
752.015381,649.174194,1346.44873,1042.020508,486.647583,668.727966,1121.878052,1203.272339
779.349731,631.483887,1404.465576,1053.094971,539.388489,700.70697,1078.073242,1227.573853
690.094849,597.081238,1350.633789,980.228394,488.657715,660.551331,1042.379272,1151.797363
721.859924,610.636047,1391.680054,1014.884338,556.204407,654.663147,1123.297852,1231.904419
695.551758,624.25415,1382.279053,1002.295715,525.522644,672.383179,1076.170898,1279.01062
700.996399,619.327942,1350.581055,990.108459,523.001282,658.070679,1093.916382,1200.782837
704.204407,648.185608,1359.303101,960.726746,546.154358,667.328064,1063.301025,1176.655518
754.921997,645.576416,1375.252441,966.539612,557.324585,654.77655,1103.704834,1116.087158
744.705811,634.236267,1386.346313,982.689941,521.346741,664.907166,1073.265991,1183.511841
771.676331,570.141785,1343.689697,995.520935,526.049377,675.0401,1085.70874,1146.73584
760.428223,608.800049,1302.723267,934.737915,533.632751,677.810181,1084.043091,1137.503662
759.970581,643.846436,1347.649902,969.436829,523.57605,642.195862,1100.902344,1151.766357
756.518982,606.284668,1300.9552,944.723755,539.357422,630.513428,1088.32605,1264.863403
741.420044,613.133362,1361.967163,950.140442,587.526733,672.80542,1047.292603,1253.462158
739.915222,679.872192,1337.332153,1001.937256,584.113464,714.758362,1088.254272,1259.171265
745.781616,665.561707,1369.242432,1110.92688,570.805786,667.008728,1092.165527,1228.568115
766.564758,661.274414,1380.224487,1030.018188,580.154602,659.253479,1137.354004,1275.505981
703.967651,634.675781,1394.511841,1037.71875,545.601929,682.577515,1133.297607,1197.609741
718.124878,696.714661,1383.783569,1022.213013,557.7453,629.020935,1106.558105,1233.406128
708.892273,675.000305,1337.032349,1035.599121,520.358521,693.896118,1156.973755,1206.730103
718.289551,684.86676,1414.77478,1018.061646,538.607666,657.531616,1064.023438,1169.123901
742.010925,674.224548,1344.839844,1028.384399,528.585632,675.877075,1117.362671,1150.10437
704.086792,638.927124,1348.315186,919.525391,519.17804,665.830261,1125.618774,1175.913696
707.158569,691.662781,1410.323486,963.91925,525.969727,672.691589,1103.68396,1227.674316
733.383362,659.343445,1309.284424,886.30896,490.326721,696.823975,1092.003784,1203.515625
664.16925,680.118286,1360.589111,953.562134,500.723419,650.49585,1055.319824,1204.534912
725.254089,627.765564,1330.426514,961.38324,504.790649,695.014648,1108.216919,1178.820679
742.590271,673.741943,1340.683594,961.720093,514.846497,676.642456,1085.96582,1193.922119
776.863708,622.624451,1323.212646,918.972717,544.047974,674.656982,1048.06311,1135.902832
723.861206,658.07074,1379.44519,896.31543,535.463013,699.208496,1119.527466,1120.529419
720.653381,649.54303,1354.941406,946.151001,504.286438,675.600708,1128.817505,1137.339111
720.275635,682.022461,1334.83252,991.300415,516.132324,627.401611,1137.390015,1140.018188
671.114441,622.310425,1359.81604,941.360718,500.242065,626.389832,1111.413208,1178.323853
700.783081,647.296021,1345.495361,945.27002,537.555481,648.469727,1072.14917,1187.568481
746.622803,641.017395,1309.888916,991.473999,594.531982,679.445679,1007.214844,1108.292358
737.204895,630.400574,1299.034058,973.291382,589.729858,637.929016,1045.583252,1140.137207
713.066284,649.189453,1343.937134,989.046509,599.371399,679.56134,1092.335571,1198.650024
692.884949,687.837524,1356.699951,984.770386,537.967346,695.254395,1025.067505,1199.014648
759.973206,676.47644,1369.421021,1041.235596,552.026611,655.006592,1135.739868,1173.463867
770.551758,712.387146,1332.917969,961.902649,563.138733,685.503723,1060.652588,1189.531372
700.500305,626.206726,1320.599121,1060.1698,552.271973,667.86145,1134.944092,1238.382324
731.673218,652.514465,1356.059937,1042.526855,538.633118,656.956116,1199.694702,1272.557617
741.950073,654.624023,1317.108398,1018.60614,551.942383,724.015076,1210.220947,1184.781128
702.3797,734.649658,1300.671631,977.078186,542.665161,693.018127,1143.425659,1259.803223
718.042542,654.057007,1355.602051,929.846191,522.873047,693.95697,1155.712891,1288.776611
767.918518,634.463257,1342.512085,992.112854,552.845764,684.871399,1113.413086,1233.771729
752.474426,683.781372,1386.262329,979.104431,520.649048,655.216187,1189.624878,1326.991577
753.68103,616.161804,1386.038574,983.482788,561.361145,682.474792,1159.051025,1276.772461
782.694031,705.587463,1335.495972,938.553955,588.018433,681.397034,1135.588501,1320.348633
771.243408,662.704895,1344.165649,959.412659,551.116028,694.375854,1102.268677,1284.818359
718.737732,685.448303,1348.877808,952.186096,510.860596,708.736328,1125.425293,1316.131226
682.696228,677.020874,1348.469727,979.036316,525.137573,706.807678,1114.690796,1300.017334
764.49585,697.35675,1285.728882,1004.557678,520.919739,677.14801,1122.994629,1313.055786
778.604919,710.600403,1306.881104,970.445679,558.285339,699.193909,1066.313477,1369.342651
727.751465,679.454712,1302.076172,1022.546448,538.093628,662.665283,1106.332397,1345.385376
714.580811,666.653748,1317.723511,1008.675415,560.168884,688.372498,1152.828125,1307.880005
748.67926,697.187744,1334.762207,1027.072754,516.502197,722.879944,1119.025757,1379.220703
747.121399,701.496887,1285.097778,1005.090332,569.115234,718.666504,1162.910156,1235.689819
747.89978,717.896057,1351.674072,994.20813,560.048828,688.964172,1227.223877,1329.281738
745.94928,646.507263,1340.567261,1001.842529,577.841675,718.159973,1224.654541,1278.394165
747.650208,649.058655,1330.318115,990.493896,564.138062,684.214783,1134.653076,1233.932373
747.191162,611.086365,1350.163696,1002.820312,537.336182,675.99353,1094.556885,1326.461182
729.955933,662.266785,1367.257446,971.665466,558.485901,688.378784,1161.664062,1221.067993
713.361084,606.660645,1328.85022,1000.751709,555.869568,683.259033,1105.403687,1279.514526
776.584229,628.141663,1327.785889,972.346924,561.786133,651.091064,1150.291504,1230.781738
841.452271,648.384338,1269.814941,1018.762268,599.097961,628.035522,1174.317383,1193.073853
801.310486,634.455688,1351.620605,1032.578613,530.911499,669.730652,1149.86145,1200.668701
775.139832,648.683044,1372.393066,1108.343872,545.127686,646.408752,1161.091187,1216.531982
699.471802,651.400391,1355.020752,981.37323,515.035645,665.046631,1157.378906,1207.972534
714.102905,643.671143,1320.768799,998.63678,519.30127,653.377747,1132.563477,1234.857666
731.639343,637.088318,1336.606201,1002.175659,525.639893,635.614502,1192.660767,1182.850708
747.139832,648.866638,1388.161743,975.964355,538.654114,669.234192,1227.319336,1203.239746
749.647949,628.921509,1328.242432,1007.842773,547.86322,669.599304,1187.7323,1226.736084
740.510864,644.387146,1325.723999,977.104919,551.7052,691.758789,1223.62207,1161.419189
796.481689,638.540161,1324.144165,961.54718,558.636658,638.402832,1125.961304,1228.295898
762.961487,670.178406,1343.825684,978.642334,507.381592,692.031372,1123.718994,1280.891968
756.037659,642.642212,1288.49353,958.382629,535.848877,669.285767,1137.192505,1227.371216
797.761719,681.869507,1280.799438,950.488953,572.227051,645.669617,1078.573608,1255.545776
818.106079,653.546753,1329.137695,954.689514,576.603394,650.104797,1118.057617,1254.818237
787.232971,631.741882,1325.16272,962.490662,549.101746,642.838989,1103.299561,1323.008423
739.177917,647.8573,1338.669922,935.769775,571.575378,668.275879,1108.954102,1279.261597
723.596191,649.011414,1308.905029,940.48291,529.153198,663.631042,1114.990112,1235.580078
769.533386,667.57312,1318.512939,949.090149,513.474487,629.188293,1106.856323,1302.529907
760.351624,671.03833,1375.799072,1031.154297,528.772949,680.964417,1171.960449,1351.810303
726.222839,672.181274,1350.288574,987.810181,520.804749,634.287354,1168.876343,1305.25293
755.482056,680.032593,1304.285278,1039.652466,546.065918,640.878967,1119.98877,1209.190063
753.299316,682.019592,1329.799316,1008.263489,534.828552,704.199463,1132.701172,1307.949219
741.125305,671.711182,1344.252441,995.446106,532.756287,638.24115,1122.30896,1260.904297
705.494812,655.926331,1281.905151,965.107788,503.538757,670.86615,1154.66687,1210.231445
678.170959,665.442993,1340.10791,932.424744,540.110352,616.709961,1091.558838,1201.554443
749.409119,646.231323,1340.608276,984.707703,526.478149,622.780701,1163.909912,1290.146973
742.794739,672.194214,1301.885132,944.798096,593.573975,627.567932,1132.109619,1298.469727
776.520508,650.594727,1325.359497,961.989624,572.926697,670.184937,1145.729858,1284.16272
748.592773,632.116577,1305.308594,935.09375,547.623108,642.828491,1108.851318,1307.670532
746.943359,658.373901,1251.536377,1012.014587,555.698975,686.671997,1102.743286,1349.30835
732.782471,674.073792,1366.672119,986.526733,575.146912,646.559204,1155.085083,1278.756226
753.960205,659.403931,1328.691772,961.495972,554.706665,658.245544,1145.391235,1239.689087
773.662415,652.894226,1384.442627,1012.056702,557.50769,611.96875,1216.797729,1221.614502
782.54895,671.501709,1338.018799,989.221558,525.919067,632.930725,1131.616333,1211.01709
770.782898,674.605896,1345.355835,1033.457397,552.84436,646.114197,1154.283569,1283.471436
805.105103,678.234924,1373.242188,951.510132,566.616821,632.397339,1146.182007,1211.901733
756.533386,667.495361,1332.677734,950.610291,483.233521,633.872986,1193.989258,1288.797485
773.905334,675.089539,1299.852051,991.3396,546.918091,642.434448,1186.000488,1254.974365
756.516907,685.567322,1377.296875,974.402771,529.357849,678.296204,1244.407349,1245.004272
776.583435,669.716553,1383.699707,1005.667419,541.060608,643.07428,1154.627563,1296.482544
776.744568,678.458679,1398.583862,1013.421448,538.797668,621.313049,1209.692383,1254.810181
738.934448,663.140564,1300.357788,1013.483032,522.731323,617.14447,1171.937134,1253.050415
705.680908,665.165955,1374.965088,982.078857,496.169769,646.013489,1112.382568,1298.491455
737.736938,676.768555,1333.190674,924.245789,509.363983,655.574707,1103.588135,1222.097778
746.236633,648.248291,1292.612061,924.455688,497.341949,683.530029,1132.592163,1216.51709
721.548828,672.750305,1290.920776,981.897095,546.965149,636.630798,1162.404175,1260.46228
715.44635,650.515442,1326.810669,952.832947,562.427124,638.466064,1171.165161,1318.962769
764.2099,701.5224,1409.614014,1022.187012,517.935486,660.774353,1152.656494,1245.6073
715.039001,687.510193,1333.195557,933.105408,493.126801,626.86792,1117.406494,1336.436035
700.208313,668.994385,1427.109131,906.143921,506.709015,629.140503,1121.955688,1188.709961
706.893921,699.932861,1461.355469,985.567993,532.231201,643.072815,1104.380249,1264.285278
771.759888,686.71814,1480.829102,981.949707,508.372467,645.237732,1154.217041,1197.991821
849.851013,669.094543,1418.483032,962.147034,558.126526,655.109314,1074.47644,1146.006836
849.601318,669.108215,1427.069092,996.895386,533.704773,664.746216,1146.80835,1195.199097
849.280884,679.104858,1457.231934,1001.699707,560.22229,645.831726,1181.344971,1269.269775
857.554688,650.820618,1379.958618,1010.608643,535.87793,641.82959,1127.342041,1298.662354
852.610901,658.441467,1391.619995,999.723145,557.145081,625.772522,1110.866455,1261.258667
854.2771,626.95752,1440.0979,1047.557617,562.142761,636.043762,1160.96936,1287.925171
839.007202,627.299622,1456.595337,990.913452,531.41394,662.765259,1151.126465,1199.731201
806.522644,632.947693,1380.311157,978.179077,529.219299,653.179871,1164.014526,1240.980347
814.57959,654.664246,1468.775146,1032.080444,536.763,647.575562,1133.753662,1152.962158
803.364197,657.623108,1454.286499,971.875916,507.340302,694.512329,1118.051025,1217.582642
750.852112,639.954651,1370.865967,977.674011,505.970123,633.892517,1168.970581,1207.698608
760.037476,632.508911,1359.642944,943.247498,491.057739,660.488037,1078.181152,1174.239624
728.045593,623.716187,1384.542725,970.605713,465.875519,661.232056,1154.376343,1230.994019
718.293701,672.075134,1422.964966,985.247009,493.205872,675.0177,1078.302734,1256.511963
688.29187,681.116211,1430.541504,1003.371643,497.314301,642.392456,1121.418213,1244.623047
708.943542,658.263794,1388.999268,933.328064,523.054016,664.861206,1131.62793,1247.107422
698.850281,673.91626,1395.852295,998.016541,506.590881,645.076477,1137.998657,1201.654541
714.372681,644.607361,1325.657471,895.787476,490.610443,634.796204,1082.968262,1247.79126
739.250122,681.331604,1371.67688,914.507385,498.301331,643.19873,1113.551392,1211.074341
705.036255,637.399414,1416.140991,934.535828,507.152496,654.353943,1087.387207,1218.637695
716.595215,650.95575,1394.98291,940.970459,552.308716,657.886658,1120.892944,1195.223511
792.538025,610.901978,1454.804077,963.792358,517.936523,650.78595,1070.4552,1155.312378
698.847961,620.9151,1376.453247,952.88623,512.901733,689.523254,1008.398621,1250.438354
779.431458,635.170837,1385.446411,947.982422,516.297119,673.229492,1079.068359,1211.21875
772.627441,620.450989,1374.970337,939.798462,560.74585,672.688293,1080.272949,1193.676758
795.630676,634.879822,1370.980103,976.168945,574.832886,632.468201,1076.06189,1137.466919
761.274292,637.137878,1396.887451,982.79126,543.822266,674.38623,1145.365723,1124.527954
786.205994,600.907166,1413.669922,934.468811,547.153992,632.877808,1081.721313,1116.342651
791.111389,573.277954,1423.098999,974.502014,559.23114,668.296082,1148.857544,1226.005615
745.900818,663.222046,1334.069214,973.285828,542.263855,642.663025,1096.463623,1208.210205
744.443176,673.616882,1349.511963,963.553772,538.763062,665.594971,1077.504883,1216.532227
760.597473,657.839661,1338.224487,1023.412048,553.941956,659.790222,1117.254883,1242.727295
746.864319,651.532715,1341.518799,1015.266418,547.86731,654.279907,1126.557495,1276.881226
806.006042,668.666809,1372.557739,990.111206,571.134399,689.343323,1100.577515,1272.001831
750.264526,650.850525,1376.624023,981.49054,499.573883,676.809631,1129.222778,1264.330444
759.413147,665.632874,1353.200562,959.360901,503.412811,676.476501,1155.46875,1243.005005
750.424683,617.45813,1368.841797,938.85083,537.555176,666.862305,1186.106445,1284.865845
790.300171,674.782104,1361.235352,969.216675,539.131714,648.692749,1126.545654,1306.184204
802.021729,627.882812,1376.416382,950.709656,548.111145,651.987305,1090.082764,1304.738281
804.995911,650.468994,1344.313843,963.67627,566.643555,674.367554,1084.333252,1312.354614
816.010925,634.140015,1356.058838,920.922119,571.381897,695.129028,1105.573364,1313.240845
808.118469,651.27356,1362.125488,951.663818,533.13208,698.438049,1154.926147,1290.556396
778.157715,684.306519,1411.934082,999.308472,505.634735,654.763245,1115.01123,1253.211182
797.396362,650.343872,1383.043335,978.553833,520.351196,677.631714,1077.647949,1261.337891
801.684814,657.678101,1404.064575,941.209656,516.23645,610.06665,1056.922852,1281.82019
799.653198,668.813171,1425.673828,902.237488,546.941772,646.967224,1098.087524,1256.687256
843.513306,658.775696,1348.183838,965.865112,561.848145,675.533325,1114.306396,1285.3302
845.193848,670.616272,1413.30188,977.217834,530.307129,683.621338,1129.279297,1238.84021
826.226196,697.344116,1385.722778,1016.78302,532.948486,665.454102,1088.874512,1224.748413
841.719666,652.976379,1467.473022,964.976562,526.406128,684.074463,1090.300537,1292.212524
823.783264,726.363953,1375.607666,1012.262451,539.552856,649.140991,1139.626221,1232.839966
814.433594,715.285522,1352.318481,1013.432861,524.937561,664.45874,1101.800537,1188.195557
785.774048,655.133484,1419.513672,1004.164856,531.023865,644.578491,1088.389038,1277.531738
811.198425,666.851685,1404.192261,1022.266052,551.440918,655.002686,1146.434082,1217.574341
795.695496,655.160583,1446.341553,1020.73822,491.224152,623.245789,1120.71814,1143.565308
805.017944,668.757446,1398.734009,1079.180054,532.555298,631.887146,1140.848267,1280.89978
797.941467,692.882019,1504.214478,1138.824829,542.764587,634.280823,1139.971558,1171.25354
777.976624,677.471069,1374.644897,1094.419434,505.559998,640.587585,1079.921631,1176.973633
829.124084,632.273376,1350.619263,1006.262756,568.83783,642.686646,1065.809937,1245.977051
828.795715,648.225159,1383.780396,1045.244019,523.64917,645.553345,1078.028809,1257.914673
820.297363,635.121033,1335.718994,1038.494629,541.541687,659.414673,1124.112305,1198.271484
859.153931,666.56543,1312.629883,1012.094666,569.372742,666.633606,1164.949097,1241.707153
834.53717,616.367188,1321.344238,989.834473,563.606018,659.534119,1052.835938,1258.835449
833.998779,575.236755,1289.509644,971.296265,529.634155,655.389221,1118.163086,1242.323853
841.200378,628.535828,1342.168457,994.249878,562.611694,654.248596,1099.982788,1178.84668
805.707031,605.205322,1333.864258,999.321472,494.361969,662.371338,1068.012939,1293.109375
815.211487,605.267334,1349.585083,1009.200317,498.889923,659.670593,1110.11084,1276.961182
781.089294,605.266052,1317.793579,1025.554199,548.421326,637.208984,1025.666992,1262.893555
753.743164,605.272583,1371.776611,1026.881958,546.920288,639.586487,1105.576416,1271.694214
767.074829,646.243591,1353.64209,1102.138062,495.920807,668.813171,1140.541992,1266.835327
797.435974,622.694275,1324.224609,1047.599121,528.39801,689.217957,1177.084839,1247.475342
771.762512,525.183533,1328.877319,1088.174927,514.514221,653.36554,1150.703369,1189.395508
760.113953,566.624207,1335.76123,1061.051514,527.083313,624.764038,1186.875977,1215.569824
764.873535,592.896057,1331.812988,1084.217407,513.105591,631.87439,1113.36731,1256.67041
778.812317,576.809814,1326.362671,1065.299683,487.526642,639.269043,1119.49231,1211.079956
767.253479,604.875854,1354.197754,1050.128296,503.954224,679.309143,1127.662354,1237.30957
799.919617,623.197998,1376.615356,1078.733276,525.909119,684.34082,1130.152344,1266.020142
771.974976,607.997131,1399.23291,1099.966187,555.201904,639.03241,1160.878662,1266.376953
789.518127,629.626648,1394.653442,1052.173462,479.829498,638.809448,1122.049194,1281.053467
741.269165,604.187256,1375.862915,1005.221069,515.155579,629.497986,1081.514526,1230.527344
753.253601,576.597839,1338.276733,960.141968,488.451324,640.454102,1140.133911,1201.404663
772.584473,661.091919,1372.054077,975.770325,501.463867,602.146545,1155.500977,1188.585815
767.565857,683.986572,1360.880859,1009.872498,519.799072,677.999695,1124.341064,1254.358521
797.527222,649.996521,1396.043945,1051.452637,488.014221,711.858826,1114.118896,1239.526367
771.54718,636.151489,1378.681152,1048.443604,534.687988,679.406006,1161.35498,1277.406982
802.864929,673.083252,1406.40918,1023.327209,527.068726,642.512512,1145.540649,1216.314819
851.573303,706.577393,1374.395264,1008.711182,560.128357,671.83313,1082.301758,1230.748535
800.406616,677.986877,1373.13147,1028.895142,537.17804,658.911255,1191.14856,1324.101318
743.100464,668.532593,1410.855835,1023.964661,515.407227,695.018616,1112.068359,1227.176514
810.123779,683.352966,1367.246582,1035.709595,474.179962,655.737488,1158.341309,1230.072632
849.988586,707.257629,1331.181885,990.094849,543.245117,638.025452,1130.736938,1254.963623
792.218506,674.221924,1305.662476,1028.732178,549.609436,624.495911,1158.095825,1195.303345
746.929626,687.568359,1341.785034,994.886597,498.233704,657.027039,1116.457397,1126.735718
774.174744,688.497925,1363.676392,1017.371948,540.312927,657.624146,1076.258423,1126.822998
778.109314,657.618286,1342.787598,1022.092102,516.309021,648.510071,1110.04187,1164.472168
793.851624,699.421265,1315.59668,1017.924866,526.311401,664.302307,1104.404175,1197.591797
828.21405,736.120178,1378.501343,1004.887329,609.576904,647.840576,1104.988403,1207.487915
849.219971,717.954285,1370.260986,999.086182,592.19165,672.855103,1106.256958,1212.281372
807.901672,737.125061,1385.094604,991.816772,591.136353,669.251282,1125.547607,1213.867798
778.165283,715.527893,1359.402588,997.966736,576.038574,668.512695,1094.191528,1250.180786
777.046875,742.925537,1314.66394,1015.086731,576.401489,643.087891,1049.056885,1201.831299
771.367065,706.187744,1338.028076,1060.00647,595.050293,679.331116,1146.496582,1170.91394
751.963867,721.493958,1328.747437,1038.367065,573.697021,651.175842,1157.158325,1199.962402
